Image URL,Web page URL,Subset,Labels
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_ASTL_1979_113.jpg,https://artuk.org/discover/artworks/family-horse-in-stables-150235,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1978_1442.jpg,https://artuk.org/discover/artworks/family-on-the-beach-building-a-sandcastle-possibly-burnham-on-sea-9770,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_RCM_TRURI_1000_70.jpg,https://artuk.org/discover/artworks/family-portrait-with-two-dogs-13886,'validation',' dog'
N/A,https://artuk.org/discover/artworks/fanny-a-discover/artworks-dog-124020,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1998_8606.jpg,https://artuk.org/discover/artworks/farewell-9443,'test',' dog train'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1975_8510.jpg,https://artuk.org/discover/artworks/farewell-to-the-light-brigade-9578,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/VA/VA_PC_2007BP1189.jpg,https://artuk.org/discover/artworks/farm-birds-32597,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/SFK/SFK_CCM_R_1990_80.jpg,https://artuk.org/discover/artworks/farm-cart-horse-in-harness-11176,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GL/GL_GM_2837.jpg,https://artuk.org/discover/artworks/farm-horses-86096,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/ERY/ERY_FG_4727.jpg,https://artuk.org/discover/artworks/farm-horses-and-foal-at-a-ford-79047,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/ERY/ERY_FUP_U69.jpg,https://artuk.org/discover/artworks/farm-horses-meet-the-hunt-79535,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_NTLMS_1967_216_1.jpg,https://artuk.org/discover/artworks/farm-scene-80772,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_TAG_EASTG1559_TB5.jpg,https://artuk.org/discover/artworks/farm-scene-with-cart-horses-73233,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/SYO/SYO_DON_DONMG_446_62.jpg,https://artuk.org/discover/artworks/farm-scene-with-horses-69169,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GAC/GAC_GAC_0_728.jpg,https://artuk.org/discover/artworks/farm-with-horses-29087,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NLW/NLW_NLW_kwf00088.jpg,https://artuk.org/discover/artworks/farmer-and-dog-climbing-a-rocky-path-120555,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/NLW/NLW_NLW_kwf00085.jpg,https://artuk.org/discover/artworks/farmer-with-following-dog-120556,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/ACNMW/ACNMW_ACNMW_NMWA25730.jpg,https://artuk.org/discover/artworks/farmers-on-horses-161558,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/SHEF/SHEF_MSH_VIS_653.jpg,https://artuk.org/discover/artworks/farmhouse-with-a-white-horse-71213,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/ABD/ABD_AAG_002751.jpg,https://artuk.org/discover/artworks/farmyard-107112,'test',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_PPA_022.jpg,https://artuk.org/discover/artworks/farmyard-and-windmill-9973,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GAC/GAC_GAC_3409.jpg,https://artuk.org/discover/artworks/farmyard-birds-in-a-landscape-29451,'validation',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/ABD/ABD_AAG_ABDAG013824.jpg,https://artuk.org/discover/artworks/farmyard-hen-and-chicks-107349,'validation',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_LEAMG_229.jpg,https://artuk.org/discover/artworks/farmyard-near-leamington-54476,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_WALG_P6_85.jpg,https://artuk.org/discover/artworks/farmyard-scene-20358,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_SFHT_NWK2.jpg,https://artuk.org/discover/artworks/farmyard-scene-48039,'test',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCL_tempNCL7.jpg,https://artuk.org/discover/artworks/farmyard-scene-sutton-in-ashfield-nottinghamshire-46293,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/HMPS/HMPS_SCAG_414.jpg,https://artuk.org/discover/artworks/farmyard-scene-the-white-horse-18153,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIV/NTIV_HART_1548010.jpg,https://artuk.org/discover/artworks/farmyard-scene-with-horses-and-a-goat-by-a-trough-217468,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_NCM_NWHCM_2009_163.jpg,https://artuk.org/discover/artworks/farmyard-with-milkmaid-cows-and-donkeys-1354,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_PPA_018.jpg,https://artuk.org/discover/artworks/farmyard-with-sheep-9969,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/LW/LW_NARM_131925.jpg,https://artuk.org/discover/artworks/farriers-of-the-17th-regiment-of-light-dragoons-lancers-shoeing-a-horse-from-a-mobile-forge-chobham-camp-182514,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/STF/STF_SAMS_G94_328_0001.jpg,https://artuk.org/discover/artworks/feathers-and-sugared-almonds-18571,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/KT/KT_MET_03_006.jpg,https://artuk.org/discover/artworks/feeder-of-the-birds-76388,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/ACC/ACC_ACC_AC_704.jpg,https://artuk.org/discover/artworks/feeding-birds-63728,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/TATE/TATE_TATE_T06900_10.jpg,https://artuk.org/discover/artworks/feeding-dog-202816,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/PKA/PKA_PKC_PCF11.jpg,https://artuk.org/discover/artworks/feeding-sheep-129605,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/SHEF/SHEF_MSH_VIS_1620.jpg,https://artuk.org/discover/artworks/feeding-sheep-72595,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/GL/GL_GM_822.jpg,https://artuk.org/discover/artworks/feeding-sheep-83187,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/DUN/DUN_DAGMO_272_1987_118.jpg,https://artuk.org/discover/artworks/feeding-the-bird-92020,'validation',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_280.jpg,https://artuk.org/discover/artworks/feeding-the-calves-8232,'test',' bird cow dog'
https://d3d00swyhr67nd.cloudfront.net/w550/EDI/EDI_CITY_CAC_1978_3.jpg,https://artuk.org/discover/artworks/feeding-the-horse-93063,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCMG_1941_23.jpg,https://artuk.org/discover/artworks/feeding-the-horses-horses-figures-and-poultry-47520,'test',' bird horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_PHG_PEZPH_1991_L1065.jpg,https://artuk.org/discover/artworks/feeding-time-15108,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/ABD/ABD_RGU_DSCF2726.jpg,https://artuk.org/discover/artworks/feline-gold-105533,'test',' bird chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCMG_1891_185.jpg,https://artuk.org/discover/artworks/felix-joseph-18401892-46911,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/LDUCS/LDUCS_UCLAC_PC5360.jpg,https://artuk.org/discover/artworks/female-figure-seated-on-a-chair-with-blue-drapery-41952,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NOT/NOT_NCMG_1951_56.jpg,https://artuk.org/discover/artworks/female-nude-47325,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_75.jpg,https://artuk.org/discover/artworks/female-nude-7923,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_93.jpg,https://artuk.org/discover/artworks/female-nude-8144,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/NTV/NTV_UNN_28.jpg,https://artuk.org/discover/artworks/female-nude-sat-on-a-chair-58088,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1978_1327.jpg,https://artuk.org/discover/artworks/fenland-king-john-9665,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_977.jpg,https://artuk.org/discover/artworks/ferdinando-2nd-lord-halifax-8527,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_NCM_NWHCM_1991_1_16.jpg,https://artuk.org/discover/artworks/ferry-boat-on-a-river-trees-on-a-hill-to-the-left-1409,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/ERY/ERY_HUMM_2007_1038.jpg,https://artuk.org/discover/artworks/ferry-boat-pier-hull-79312,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_W207.jpg,https://artuk.org/discover/artworks/ferry-boats-on-the-river-mersey-1890-67468,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_5171.jpg,https://artuk.org/discover/artworks/ferry-boats-on-the-river-mersey-1890-68128,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/MER/MER_WGM_W531.jpg,https://artuk.org/discover/artworks/ferry-scene-with-fishing-boats-67979,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_SMG_PIC018.jpg,https://artuk.org/discover/artworks/ferrying-herrings-scarborough-bay-8674,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/TWMS/TWMS_SUN_TWCMS_B2516.jpg,https://artuk.org/discover/artworks/fetching-the-cow-35385,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_AWC_0104.jpg,https://artuk.org/discover/artworks/fete-canaveral-82478,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_SHLD_PCF35.jpg,https://artuk.org/discover/artworks/field-with-cows-223268,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w550/NTV/NTV_HG_222.jpg,https://artuk.org/discover/artworks/field-with-sheep-56750,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/EDII/EDII_RSA_1993_245.jpg,https://artuk.org/discover/artworks/field-workers-with-horse-and-cart-186533,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/IWM/IWM_IWM_LD_3769.jpg,https://artuk.org/discover/artworks/fighter-affiliation-halifax-and-hurricane-aircraft-co-operating-in-action-7220,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/LSW/LSW_NAK_INF3_41.jpg,https://artuk.org/discover/artworks/fighter-aircraft-escort-226839,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/BBO/BBO_DA_6.jpg,https://artuk.org/discover/artworks/fighter-planes-42811,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/NGS/NGS_NGS_NG_994.jpg,https://artuk.org/discover/artworks/fighting-dogs-212732,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/ACNMW/ACNMW_ACNMW_DA000672.jpg,https://artuk.org/discover/artworks/fighting-horses-160399,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GLA/GLA_HAG_44003.jpg,https://artuk.org/discover/artworks/fighting-horses-study-for-altar-piece-defenders-of-the-realm-138840,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/location_logos/IMAG_location_logo_3.gif,https://artuk.org/discover/artworks/figure-and-sheep-by-the-sea-165931,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/location_logos/ACC_location_logo_1.gif,https://artuk.org/discover/artworks/figure-and-still-life-63800,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/NWM/NWM_CHCC_2002_0756.jpg,https://artuk.org/discover/artworks/figure-in-a-chair-177656,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_BRAC_PCF14.jpg,https://artuk.org/discover/artworks/figure-in-a-rowing-boat-with-vesuvius-in-the-background-221761,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_HERB_532.jpg,https://artuk.org/discover/artworks/figure-in-interior-55465,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/DOR/DOR_DCMA_1993_285_233.jpg,https://artuk.org/discover/artworks/figure-on-a-boat-in-a-harbour-59703,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/DUN/DUN_UODJ_ARTS_1702.jpg,https://artuk.org/discover/artworks/figure-sitting-at-a-table-91817,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/PKA/PKA_PKC_1_232.jpg,https://artuk.org/discover/artworks/figures-and-horses-before-a-classical-building-128943,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIII/NTIII_CAL_290242.jpg,https://artuk.org/discover/artworks/figures-and-horses-by-a-tavern-169436,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIII/NTIII_CAL_290483.jpg,https://artuk.org/discover/artworks/figures-and-horses-in-a-rural-landscape-169574,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CUII/CUII_NCO_VPC_PP_053.jpg,https://artuk.org/discover/artworks/figures-and-sheep-before-a-cottage-in-an-idyllic-lake-landscape-228398,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/SW/SW_CCITC_CCC_PCF92.jpg,https://artuk.org/discover/artworks/figures-around-a-table-on-which-lies-a-cat-other-figures-on-a-veranda-beyond-159157,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/DUN/DUN_UOD_ARTS_2520.jpg,https://artuk.org/discover/artworks/figures-at-a-table-91241,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/CSF/CSF_STG_11074_000.jpg,https://artuk.org/discover/artworks/figures-by-a-boat-127538,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTII/NTII_SKH_1196041.jpg,https://artuk.org/discover/artworks/figures-cattle-and-sheep-in-a-wooded-landscape-132041,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NSC/NSC_ABC_105_PIC.jpg,https://artuk.org/discover/artworks/figures-in-a-boat-163984,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/OU/OU_WRCC_20.jpg,https://artuk.org/discover/artworks/figures-in-rowing-boats-on-a-wooded-river-224081,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YFH_NT1984_004.jpg,https://artuk.org/discover/artworks/figures-in-the-courtyard-of-a-house-9736,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/DEV/DEV_TEIGNTC_PCF6.jpg,https://artuk.org/discover/artworks/figures-on-a-beach-unloading-barrels-from-a-small-boat-96114,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_ROSS_PA_252.jpg,https://artuk.org/discover/artworks/figures-on-a-boat-gathering-rushes-152784,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_NCM_NWHCM_1991_1_37.jpg,https://artuk.org/discover/artworks/figures-on-a-shore-a-mother-with-a-child-a-grey-horse-a-cart-beyond-1455,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_PPA_039.jpg,https://artuk.org/discover/artworks/figures-on-the-shore-9013,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YFH_NT1984_007A.jpg,https://artuk.org/discover/artworks/figures-outside-a-church-set-in-a-wooded-landscape-9875,'train',' cow dog horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YFH_NT1984_007B.jpg,https://artuk.org/discover/artworks/figures-outside-a-church-set-in-a-wooded-landscape-9876,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w550/IOM/IOM_MTT_PCF54.jpg,https://artuk.org/discover/artworks/figures-with-a-cart-and-horse-149572,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/GMII/GMII_SAHS_1947_188.jpg,https://artuk.org/discover/artworks/figures-with-horse-and-cart-165036,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_FAG_FAMAG_2002_9_12.jpg,https://artuk.org/discover/artworks/figurine-bowl-with-spring-flowers-14710,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_FAG_FAMAG_2002_9_14.jpg,https://artuk.org/discover/artworks/figurine-bowl-with-spring-flowers-14712,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_LAMS_L_F2_1918_0_0.jpg,https://artuk.org/discover/artworks/filey-brigg-north-yorkshire-81045,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_FM_TEMP2.jpg,https://artuk.org/discover/artworks/filey-market-cross-c-1845-10275,'train',' boat horse'
https://d3d00swyhr67nd.cloudfront.net/w550/LAN/LAN_BPOOLTH_3.jpg,https://artuk.org/discover/artworks/final-horse-charge-of-richard-iii-at-bosworth-field-150311,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_HERB_276.jpg,https://artuk.org/discover/artworks/finham-brook-near-coventry-55193,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_MAG_HARAG_977.jpg,https://artuk.org/discover/artworks/finkle-street-garden-8847,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_WTB_PEF172.jpg,https://artuk.org/discover/artworks/fire-at-the-theatre-skate-lane-1823-10159,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/NML/NML_MMM_MMM_1984_44.jpg,https://artuk.org/discover/artworks/first-boat-race-on-the-mersey-between-the-cadets-of-hms-conway-and-hms-worcester-11-june-1891-103729,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/LNE/LNE_RAFM_X003_2154.jpg,https://artuk.org/discover/artworks/first-crossing-of-the-atlantic-by-jet-aircraft-54-squadron-vampires-july-1948-136227,'train',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1973_334.jpg,https://artuk.org/discover/artworks/first-days-of-steam-9360,'validation',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/ACNMW/ACNMW_ACNMW_DI003426.jpg,https://artuk.org/discover/artworks/first-journey-of-penydarren-locomotive-161107,'test',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_NELMS_A_433.jpg,https://artuk.org/discover/artworks/first-train-leaving-grimsby-lincolnshire-1848-82293,'test',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/HMP/HMP_HMCMS_FA2007_72.jpg,https://artuk.org/discover/artworks/first-train-through-eastleigh-25929,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_RCM_TRURI_LOAN_152i_2.jpg,https://artuk.org/discover/artworks/first-world-war-homecoming-14221,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_455.jpg,https://artuk.org/discover/artworks/fish-8501,'validation',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/location_logos/ACC_location_logo_1.gif,https://artuk.org/discover/artworks/fish-and-chip-shop-in-chelsea-64016,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/DUN/DUN_DAGMO_272_1987_188.jpg,https://artuk.org/discover/artworks/fish-from-the-boat-92048,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/LSW/LSW_RBGM_MN_CD8_724.jpg,https://artuk.org/discover/artworks/fishbone-tree-and-the-parson-bird-of-new-zealand-87827,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_MAG_HARAG_PIC003A.jpg,https://artuk.org/discover/artworks/fisher-folk-9115,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_155.jpg,https://artuk.org/discover/artworks/fisherboy-8390,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/ABD/ABD_AAG_ag004071.jpg,https://artuk.org/discover/artworks/fisherfolk-at-st-ives-cornwall-107736,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/EDI/EDI_CITY_CAC_1978_78.jpg,https://artuk.org/discover/artworks/fisherfolk-at-their-boats-93303,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SYO/SYO_CG_CP_TR_368.jpg,https://artuk.org/discover/artworks/fisherfolk-repairing-boats-on-a-beach-68888,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/DUR/DUR_DBM_715.jpg,https://artuk.org/discover/artworks/fisherfolk-with-a-boat-on-the-seashore-45567,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NML/NML_WARG_WAG_10360.jpg,https://artuk.org/discover/artworks/fisherfolk-with-a-white-horse-on-the-shore-96872,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CUII/CUII_PEC_PD0143.jpg,https://artuk.org/discover/artworks/fisherman-and-boats-in-an-estuary-195486,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CUII/CUII_PEC_PD0144.jpg,https://artuk.org/discover/artworks/fisherman-and-boats-in-an-estuary-195487,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YAG_YORAG_187.jpg,https://artuk.org/discover/artworks/fisherman-at-home-8391,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w550/SW/SW_CCITC_CCC_PCF77.jpg,https://artuk.org/discover/artworks/fisherman-walking-with-a-black-dog-towards-the-docks-159142,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w550/KT/KT_CCMG_ROY_044_006.jpg,https://artuk.org/discover/artworks/fisherman-with-a-net-on-a-boat-on-a-lake-75928,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/WAR/WAR_HERB_171.jpg,https://artuk.org/discover/artworks/fishermen-and-boat-arbroath-55087,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTI/NTI_PNW_1175975.jpg,https://artuk.org/discover/artworks/fishermen-and-boats-with-two-sailing-ships-beyond-102157,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIII/NTIII_CAL_290224.jpg,https://artuk.org/discover/artworks/fishermen-and-horses-in-a-river-landscape-169344,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_HAY_HAY06.jpg,https://artuk.org/discover/artworks/fishermen-at-pemberth-14173,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_SHM_SHMMT_1998_172.jpg,https://artuk.org/discover/artworks/fishermen-in-a-boat-2126,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_UOS_190PTG.jpg,https://artuk.org/discover/artworks/fishermen-in-a-boat-italy-73008,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NFK/NFK_NCM_NWHCM_1971_55_145.jpg,https://artuk.org/discover/artworks/fishermen-on-a-beach-with-boats-1184,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NLW/NLW_NLW_gcf10167.jpg,https://artuk.org/discover/artworks/fishermen-on-a-boat-with-net-120251,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTIII/NTIII_ANG_515518_2.jpg,https://artuk.org/discover/artworks/fishermen-unloading-a-boat-in-a-rocky-inlet-169863,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YOU_192A.jpg,https://artuk.org/discover/artworks/fishermen-with-moon-9850,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_YOU_192B.jpg,https://artuk.org/discover/artworks/fishermen-with-sun-9851,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_HFMU_1998_325.jpg,https://artuk.org/discover/artworks/fishermens-boat-race-hastings-east-sussex-73468,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1997_8474.jpg,https://artuk.org/discover/artworks/fishguard-harbour-wales-9621,'train',' boat train'
https://d3d00swyhr67nd.cloudfront.net/w550/NY/NY_NRM_1976_9404.jpg,https://artuk.org/discover/artworks/fishguard-rosslare-with-ferry-tss-st-david-8985,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/PKA/PKA_HOS_PCF74.jpg,https://artuk.org/discover/artworks/fishing-boat-128689,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CDN/CDN_UCLH_UCLHARTS_EDH_325.jpg,https://artuk.org/discover/artworks/fishing-boat-124086,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CSF/CSF_FIFE_CUPMS_1983_0261.jpg,https://artuk.org/discover/artworks/fishing-boat-124442,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CW/CW_CCC_CCP047.jpg,https://artuk.org/discover/artworks/fishing-boat-14574,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/PTB/PTB_THOSP_PCF27.jpg,https://artuk.org/discover/artworks/fishing-boat-145756,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/EDII/EDII_SCGB_PCF_11.jpg,https://artuk.org/discover/artworks/fishing-boat-186246,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/GMIII/GMIII_MCAG_1937_763.jpg,https://artuk.org/discover/artworks/fishing-boat-205481,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/GMIII/GMIII_PHM_PCF67.jpg,https://artuk.org/discover/artworks/fishing-boat-206664,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SS/SS_DGG_DGGAC_449L.jpg,https://artuk.org/discover/artworks/fishing-boat-215227,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTV/NTV_HG_197.jpg,https://artuk.org/discover/artworks/fishing-boat-56725,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/DOR/DOR_DCMA_ART2299.jpg,https://artuk.org/discover/artworks/fishing-boat-59757,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/SYO/SYO_DON_DONMG_TEMP_005_VERSO.jpg,https://artuk.org/discover/artworks/fishing-boat-69219,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/LLR/LLR_BOBC_1987_19.jpg,https://artuk.org/discover/artworks/fishing-boat-alsatian-bn73-80621,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/GAC/GAC_GAC_1457.jpg,https://artuk.org/discover/artworks/fishing-boat-and-a-man-o-war-in-a-strong-breeze-29480,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/CI/CI_JEM_SJA_0000_00388.jpg,https://artuk.org/discover/artworks/fishing-boat-and-figures-137360,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/ES/ES_BRHM_BNS_040_030.jpg,https://artuk.org/discover/artworks/fishing-boat-at-dungeness-rx67-74296,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w550/NTS/NTS_BROE_73_18.jpg,https://artuk.org/discover/artworks/fishing-boat-at-fulham-196053,'test',' boat'
